date,source,source_id,domain,original_verdict,sourcecard,patch,hook,hook_integration_status,landing_targets,owner_landing,compact_or_fast_layer,router_or_deep_map_route,active_theory_node,open_tension,current_disposition,next_action,notes
2026-03-26,"The Brighter Side of News: *MIT study suggests astrocytes play key role in brain memory storage*（https://www.thebrighterside.news/post/mit-study-suggests-astrocytes-play-key-role-in-brain-memory-storage/；主锚点：Kozachkov, Slotine & Krotov, *PNAS* 2025, doi:`10.1073/pnas.2417788122`）",legacy:2026-03_Part02:030,neuroscience,A,,,,none,Neuroscience/SRT_Neural_Mechanisms.md,claimed_in_log:Neuroscience/SRT_Neural_Mechanisms.md,,,NODE-NEURAL-DECODABILITY,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-03_Part02.md:47 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=yes
2026-03-26,"Popular Mechanics: *The Universe Got Its Shape From This Elusive Particle’s Gravity*（https://www.popularmechanics.com/space/deep-space/a70847569/neutrino-gravity-universe/；主锚点：DESI 2024 VII, doi:`10.1088/1475-7516/2025/07/028`；Vagnozzi et al., *Neutrino cosmology after DESI*, doi:`10.1088/1475-7516/2025/01/153`；SPT-3G D1, arXiv:`2506.20707`, doi:`10.48550/arXiv.2506.20707`）",legacy:2026-03_Part02:031,physics,B,,,,none,,,,,NODE-PHYSICS-MEASUREMENT,,unclear,Do not revive; repair trigger/provenance metadata only when this item is next touched.,log=2026-03_Part02.md:48 | official_declared_scope=yes | original_status=观察中 | named_revival_trigger=no
2026-03-30,"Quanta: *Are Strings Still Our Best Hope for a Theory of Everything?*（https://www.quantamagazine.org/are-strings-still-our-best-hope-for-a-theory-of-everything-20260323/，用户再次提交；主锚点：Cheung et al. `Strings from Almost Nothing`, arXiv:`2508.09246`；Elvang et al. `String Theory from Maximal Supersymmetry`, arXiv:`2601.11705`）",legacy:2026-03_Part02:032,physics,C,,,,none,,,,,NODE-PHYSICS-MEASUREMENT,,superseded_or_duplicate,No action; retain provenance only.,log=2026-03_Part02.md:49 | official_declared_scope=yes | original_status=不融入
2026-03-30,Science and Culture: *The Objective Probability of the Fine-Tuning Evidence*（https://scienceandculture.com/2026/03/the-objective-probability-of-the-fine-tuning-evidence/）,legacy:2026-03_Part02:033,physics,C,,,,none,,,,,NODE-PHYSICS-MEASUREMENT,,rejected,No action; original C verdict remains authoritative.,log=2026-03_Part02.md:50 | official_declared_scope=yes | original_status=不融入
2026-03-30,Popular Mechanics: *Is Consciousness Real? Or Is It an Illusion?*（https://www.popularmechanics.com/science/a70806483/is-consciousness-real-or-illusion/，用户再次提交；文中主要串联来源含 Christof Koch 的 *Scientific American* 观点文 `Is Consciousness Universal?`、Keith Frankish 关于 illusionism 的论文索引页、以及 Rupert Sheldrake 的个人站点/JCS 文章）,legacy:2026-03_Part02:034,neuroscience,C,,,,none,,,,,NODE-CONSCIOUSNESS;NODE-NEURAL-DECODABILITY,,superseded_or_duplicate,No action; retain provenance only.,log=2026-03_Part02.md:51 | official_declared_scope=yes | original_status=不融入
2026-03-30,"Quanta: *Once Thought to Support Neurons, Astrocytes Turn Out to Be in Charge*（https://www.quantamagazine.org/once-thought-to-support-neurons-astrocytes-turn-out-to-be-in-charge-20260130/，用户再次提交；主锚点：*Science* 2025 `Norepinephrine signals through astrocytes to modulate synapses`, doi:`10.1126/science.adq5480`；`Adrenergic receptor signaling gates astrocyte responsiveness to neurotransmitters and control of neuronal activity`, doi:`10.1126/science.adq5729`；`Astroglial norepinephrine signaling mediates effort transition via a delayed inhibitory circuit`, doi:`10.1126/science.adq5233`）",legacy:2026-03_Part02:035,neuroscience,C,,,,none,,,,,NODE-NEURAL-DECODABILITY,,superseded_or_duplicate,No action; retain provenance only.,log=2026-03_Part02.md:52 | official_declared_scope=yes | original_status=不融入
2026-03-30,用户粘贴访谈实录：Carl Friston on Markov blankets / active inference / selfhood / idealism / IIT / psychedelics（Essentia/Asencia Foundation 长访谈节录）,legacy:2026-03_Part03:001,neuroscience,C,,,,none,,,,,NODE-CONSCIOUSNESS;NODE-NEURAL-DECODABILITY,,rejected,No action; original C verdict remains authoritative.,log=2026-03_Part03.md:18 | official_declared_scope=yes | original_status=不融入
2026-03-30,用户粘贴访谈实录：Jenny Wagner on dark matter / gravitational lensing / inverse problems / cosmological principle（Curt Jaimungal / TOE 长访谈节录）,legacy:2026-03_Part03:002,physics,C,,,,none,,,,,NODE-PHYSICS-MEASUREMENT,,rejected,No action; original C verdict remains authoritative.,log=2026-03_Part03.md:19 | official_declared_scope=yes | original_status=不融入
2026-04-01,*Consciousness and Cognition*: *The phenomenal binding problem for neural networks*（https://www.sciencedirect.com/science/article/pii/S1053810026000115；doi:`10.1016/j.concog.2026.104003`）,legacy:2026-04_Part01:001,neuroscience,A,,,,none,AI/SRT_AI_03_Consciousness_Framework.md,claimed_in_log:AI/SRT_AI_03_Consciousness_Framework.md,,,NODE-CONSCIOUSNESS;NODE-AI-REASONING,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-04_Part01.md:18 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=yes
2026-04-01,IAI News: *Studies on animal minds suggest consciousness is not computation*（https://iai.tv/articles/studies-on-animal-minds-suggest-consciousness-is-not-computation-auid-3535）,legacy:2026-04_Part01:002,neuroscience,C,,,,none,,,,,NODE-CONSCIOUSNESS,,rejected,No action; original C verdict remains authoritative.,log=2026-04_Part01.md:19 | official_declared_scope=yes | original_status=不融入
2026-04-01,"Psychology Today: *Meditation ‘Works’ Faster Than Previously Thought*（https://www.psychologytoday.com/us/blog/a-subtle-impact/202603/meditation-works-faster-than-previously-thought；主锚点：*Mindfulness* `Temporal EEG Signatures of Meditation Experience: Peak Brainwave Changes at 7 Minutes During Isha Yoga Breath Watching`, doi:`10.1007/s12671-026-02790-1`）",legacy:2026-04_Part01:003,neuroscience,A,,,,none,Spirituality/SRT_Spirit_07_Meditation_Neuro.md,claimed_in_log:Spirituality/SRT_Spirit_07_Meditation_Neuro.md,,,,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-04_Part01.md:20 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=yes
2026-04-02,"用户粘贴中文译文 + Phys.org 链接：`临界边缘：人脑如何在稳定与混乱之间平衡？`（https://phys.org/news/2026-03-human-brain-critical.html；主锚点：Calvo et al., *Physical Review Letters* 136, 068402 (2026) / arXiv:`2506.03640`）",legacy:2026-04_Part01:004,neuroscience,A,,,,none,Physics/SRT_Phys_07_Complex_Systems.md;Physics/SRT_Phys_07_Complex_Systems_CompactCore.md,claimed_in_log:Physics/SRT_Phys_07_Complex_Systems.md;claimed_in_log:Physics/SRT_Phys_07_Complex_Systems_CompactCore.md,claimed_in_log:Physics/SRT_Phys_07_Complex_Systems_CompactCore.md;claimed_in_log:Physics/SRT_Phys_07_Complex_Systems_CompactCore.md,,NODE-PHYSICS-MEASUREMENT,,legacy_provenance_only,No mass rewrite; inspect only when the current owner is substantively edited.,log=2026-04_Part01.md:21 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=no_or_unverified
2026-04-02,"Quanta: *In Expanding de Sitter Space, Quantum Mechanics Gets Even More Elusive*（https://www.quantamagazine.org/in-expanding-de-sitter-space-quantum-mechanics-gets-even-more-elusive-20260330/；用户提供 Gemini / NotebookLM 第一轮扩建输出；辅助锚点：*JHEP* `An algebra of observables for de Sitter space`, doi:`10.1007/JHEP02(2023)082`；*JHEP* `What is a photon in de Sitter spacetime?`, doi:`10.1007/JHEP02(2026)220`）",legacy:2026-04_Part01:005,physics,B,,,,none,,,,,NODE-PHYSICS-MEASUREMENT,,unclear,Do not revive; repair trigger/provenance metadata only when this item is next touched.,log=2026-04_Part01.md:22 | official_declared_scope=yes | original_status=观察中 | named_revival_trigger=no
2026-04-05,IAI News: *Studies on animal minds suggest consciousness is not computation*（https://iai.tv/articles/studies-on-animal-minds-suggest-consciousness-is-not-computation-auid-3535?_auid=2020，用户再次提交）,legacy:2026-04_Part01:006,neuroscience,C,,,,none,,,,,NODE-CONSCIOUSNESS,,superseded_or_duplicate,No action; retain provenance only.,log=2026-04_Part01.md:23 | official_declared_scope=yes | original_status=不融入
2026-04-05,"Quanta: *In Expanding de Sitter Space, Quantum Mechanics Gets Even More Elusive*（https://www.quantamagazine.org/in-expanding-de-sitter-space-quantum-mechanics-gets-even-more-elusive-20260330/，用户再次提交）",legacy:2026-04_Part01:007,physics,C,,,,none,,,,,,,superseded_or_duplicate,No action; retain provenance only.,log=2026-04_Part01.md:24 | official_declared_scope=yes | original_status=不融入
2026-04-10,Preprints.org: *From Cancer to AI Alignment: Tackling Externalities Through Homeostatic Principles*（https://www.preprints.org/manuscript/202604.0056；页面显示 latest version 仍为 `v1`，doi:`10.20944/preprints202604.0056.v1`）,legacy:2026-04_Part01:008,AI,C,,,,none,,,,,,,superseded_or_duplicate,No action; retain provenance only.,log=2026-04_Part01.md:25 | official_declared_scope=yes | original_status=不融入
2026-04-08,Frontiers in Quantum Science and Technology: *On the quantum separability of qubit registers*（https://www.frontiersin.org/journals/quantum-science-and-technology/articles/10.3389/frqst.2026.1754112/full；doi:`10.3389/frqst.2026.1754112`）,legacy:2026-04_Part01:009,physics,A,,,,none,Physics/SRT_Quant_01_Selection.md,claimed_in_log:Physics/SRT_Quant_01_Selection.md,,,NODE-PHYSICS-MEASUREMENT,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-04_Part01.md:26 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=yes
2026-04-08,Frontiers in Psychology: *Bridging interoception and time perspective: toward an embodied model of consciousness*（https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2026.1725236/full；doi:`10.3389/fpsyg.2026.1725236`）,legacy:2026-04_Part01:010,neuroscience,A,,,,none,Neuroscience/SRT_Consciousness_Mechanisms.md,claimed_in_log:Neuroscience/SRT_Consciousness_Mechanisms.md,,,NODE-CONSCIOUSNESS;NODE-NEURAL-DECODABILITY,,legacy_provenance_only,No mass rewrite; inspect only when the current owner is substantively edited.,log=2026-04_Part01.md:27 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=no_or_unverified
2026-04-08,Preprints.org: *From Cancer to AI Alignment: Tackling Externalities Through Homeostatic Principles*（用户提供 PDF：`preprints202604.0056.v1.pdf`；doi:`10.20944/preprints202604.0056.v1`）,legacy:2026-04_Part01:011,AI,A,,,,none,Philosophy/SRT_Social_Economics.md,claimed_in_log:Philosophy/SRT_Social_Economics.md,,,,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-04_Part01.md:28 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=yes
2026-04-08,bioRxiv: *Hierarchical Flows of Human Cortical Activity*（https://www.biorxiv.org/content/10.64898/2026.03.19.712872v1，用户再次提交；主锚点元数据核对：bioRxiv API `10.64898/2026.03.19.712872`）,legacy:2026-04_Part01:012,neuroscience,C,,,,none,,,,,NODE-NEURAL-DECODABILITY,,superseded_or_duplicate,No action; retain provenance only.,log=2026-04_Part01.md:29 | official_declared_scope=yes | original_status=不融入
2026-04-08,"TIME: *What Anesthesia Does to the Brain, According to a New Study*（https://time.com/article/2026/03/23/anesthesia-drugs-surgery-affect-brain/；主锚点：Eisen et al., *Cell Reports* `Similar destabilization of neural dynamics under different general anesthetics`, doi:`10.1016/j.celrep.2026.117048`）",legacy:2026-04_Part01:013,neuroscience,A,,,,none,Neuroscience/SRT_Consciousness_Mechanisms.md,claimed_in_log:Neuroscience/SRT_Consciousness_Mechanisms.md,,,NODE-CONSCIOUSNESS;NODE-NEURAL-DECODABILITY,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-04_Part01.md:30 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=yes
2026-04-08,"Popular Mechanics: *Scientists Just Witnessed Superposition In Atoms For the Very First Time*（https://www.popularmechanics.com/science/a70899360/atom-entaglement-momentum/；主锚点：Athreya et al., *Nature Communications* `Bell correlations between momentum-entangled pairs of ^4He* atoms`, doi:`10.1038/s41467-026-69070-3`）",legacy:2026-04_Part01:014,physics,A,,,,none,Physics/SRT_Quant_01_Selection.md,claimed_in_log:Physics/SRT_Quant_01_Selection.md,,,NODE-PHYSICS-MEASUREMENT,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-04_Part01.md:31 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=yes
2026-04-08,Sacha Altay: *How Effective Are Interventions Against Misinformation?*（用户提供 PDF；PsyArXiv / OSF Preprints，doi:`10.31234/osf.io/sm3vk`）,legacy:2026-04_Part01:015,philosophy,A,,,,none,Philosophy/SRT_Social_MacroDynamics.md,claimed_in_log:Philosophy/SRT_Social_MacroDynamics.md,,,,,legacy_provenance_only,No mass rewrite; inspect only when the current owner is substantively edited.,log=2026-04_Part01.md:32 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=no_or_unverified
2026-04-10,ScienceDirect / *Mitochondrial Communications*: *Powering forward: A year of discovery in mitochondrial science*（https://www.sciencedirect.com/science/article/pii/S2590279225000161；doi:`10.1016/j.mitoco.2025.12.003`）,legacy:2026-04_Part01:016,cross_domain_or_writing,C,,,,none,,,,,,,rejected,No action; original C verdict remains authoritative.,log=2026-04_Part01.md:33 | official_declared_scope=yes | original_status=不融入
2026-04-10,"The Conversation: *How psychedelics push your brain to dream while awake - new study*（https://theconversation.com/how-psychedelics-push-your-brain-to-dream-while-awake-new-study-276708；主锚点：White et al., *Communications Biology* `Psychedelic 5-HT2A agonist increases spontaneous and evoked 5-Hz oscillations in visual and retrosplenial cortex`, doi:`10.1038/s42003-025-09492-9`）",legacy:2026-04_Part01:017,neuroscience,A,,,,none,Neuroscience/SRT_Clin_03_DMN_Networks.md,claimed_in_log:Neuroscience/SRT_Clin_03_DMN_Networks.md,,,NODE-NEURAL-DECODABILITY,,legacy_provenance_only,No mass rewrite; inspect only when the current owner is substantively edited.,log=2026-04_Part01.md:34 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=no_or_unverified
2026-04-10,"*New Scientist*: *How a century-long argument over light's true nature came to an end*（https://www.newscientist.com/article/2522105-how-a-century-long-argument-over-lights-true-nature-came-to-an-end/；主锚点：Fedoseev et al., *Physical Review Letters* `Coherent and Incoherent Light Scattering by Single-Atom Wave Packets`, doi:`10.1103/PhysRevLett.135.043601`；补充理论锚点：Lin et al., arXiv:`2507.19801` `Fringe visibility and which-way information in Young's double slit experiments with light scattered from single atoms`）",legacy:2026-04_Part01:018,physics,A,,,,none,Physics/SRT_Quant_00_Intro.md,claimed_in_log:Physics/SRT_Quant_00_Intro.md,,,NODE-PHYSICS-MEASUREMENT,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-04_Part01.md:35 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=yes
2026-04-10,"*Quanta*: *Experiments Ring the ‘Death Knell’ for Sterile Neutrinos*（https://www.quantamagazine.org/experiments-ring-the-death-knell-for-sterile-neutrinos-20260408/；主锚点：MicroBooNE *Nature* `Search for light sterile neutrinos with two neutrino beams at MicroBooNE`, doi:`10.1038/s41586-025-09757-7`；KATRIN *Nature* `Sterile-neutrino search based on 259 days of KATRIN data`, doi:`10.1038/s41586-025-09739-9`；辅锚点：Huber 2025 *Nature* News & Views `Still no sign of hypothetical sterile-neutrino particle`, doi:`10.1038/d41586-025-03726-w`）",legacy:2026-04_Part01:019,physics,A,,,,none,Physics/SRT_Physics_Cosmology.md,claimed_in_log:Physics/SRT_Physics_Cosmology.md,,,NODE-PHYSICS-MEASUREMENT,,legacy_provenance_only,No mass rewrite; inspect only when the current owner is substantively edited.,log=2026-04_Part01.md:36 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=no_or_unverified
2026-04-10,用户粘贴圆桌对话节录（围绕 forgetting / sleep / agency / REM / generalization；含 Mark Solms、Carl Friston 等发言）,legacy:2026-04_Part01:020,neuroscience,A,,,,none,Neuroscience/SRT_Consciousness_Mechanisms.md,claimed_in_log:Neuroscience/SRT_Consciousness_Mechanisms.md,,,NODE-CONSCIOUSNESS;NODE-NEURAL-DECODABILITY,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-04_Part01.md:37 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=yes
2026-04-10,*Cell Reports*: `Dream-like mental states can occur during wakefulness`（https://www.cell.com/cell-reports/fulltext/S2211-1247%2826%2900315-3；doi:`10.1016/j.celrep.2026.117237`）,legacy:2026-04_Part01:021,neuroscience,A,,,,none,Neuroscience/SRT_Consciousness_Mechanisms.md,claimed_in_log:Neuroscience/SRT_Consciousness_Mechanisms.md,,,NODE-CONSCIOUSNESS;NODE-NEURAL-DECODABILITY,,legacy_provenance_only,No mass rewrite; inspect only when the current owner is substantively edited.,log=2026-04_Part01.md:38 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=no_or_unverified
2026-04-12,"Neuroscience News: *The AI Brain That Gets Smarter by Shrinking*（https://neurosciencenews.com/brain-inspired-pruning-continual-learning-30497/；主锚点：Han et al., arXiv:`2504.05621` `Continual Learning of Multiple Cognitive Functions with Brain-inspired Temporal Development Mechanism`；新闻页并标注 `National Science Review` DOI:`10.1093/nsr/nwag066`，已于 `2026-04-13` 通过 OUP 官方期刊页独立补证）",legacy:2026-04_Part01:022,neuroscience,A,,,,none,AI/SRT_AI_Architecture.md,claimed_in_log:AI/SRT_AI_Architecture.md,,,NODE-AI-REASONING,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-04_Part01.md:39 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=yes
2026-04-13,National Science Review / Oxford Academic: *Continual Learning of Multiple Cognitive Functions with Brain-inspired Temporal Development Mechanism*（https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag066/8450195；doi:`10.1093/nsr/nwag066`）,legacy:2026-04_Part01:023,neuroscience,C,,,,none,,,,,,,rejected,No action; original C verdict remains authoritative.,log=2026-04_Part01.md:40 | official_declared_scope=yes | original_status=不融入
2026-04-13,"eLife: `Functional connectivity-based attractor dynamics of the human brain in rest, task, and disease`（https://elifesciences.org/articles/98725；doi:`10.7554/eLife.98725.3`）",legacy:2026-04_Part01:024,neuroscience,A,,,,none,Neuroscience/SRT_Neural_Mechanisms.md,claimed_in_log:Neuroscience/SRT_Neural_Mechanisms.md,,,NODE-NEURAL-DECODABILITY,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-04_Part01.md:41 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=yes
2026-04-13,*Cortex*: `The tenacious brain: How the anterior mid-cingulate contributes to achieving goals`（https://www.sciencedirect.com/science/article/abs/pii/S0010945219303326；doi:`10.1016/j.cortex.2019.09.011`）,legacy:2026-04_Part01:025,neuroscience,C,,,,none,,,,,,,rejected,No action; original C verdict remains authoritative.,log=2026-04_Part01.md:42 | official_declared_scope=yes | original_status=不融入
2026-04-13,Essentia Foundation: *Can AI be conscious?*（https://www.essentiafoundation.org/can-ai-be-conscious/reading/；Christof Koch，2026-04-03）,legacy:2026-04_Part01:026,neuroscience,C,,,,none,,,,,NODE-CONSCIOUSNESS;NODE-NEURAL-DECODABILITY;NODE-AI-REASONING,,rejected,No action; original C verdict remains authoritative.,log=2026-04_Part01.md:43 | official_declared_scope=yes | original_status=不融入
2026-04-13,*Science*: `A shared code for perceiving and imagining objects in human ventral temporal cortex`（用户提交短链 `https://t.co/8Q68aoIUm7`，解析到 DOI:`10.1126/science.adt8343`）,legacy:2026-04_Part01:027,neuroscience,A,,,,none,Neuroscience/SRT_Neural_Mechanisms.md,claimed_in_log:Neuroscience/SRT_Neural_Mechanisms.md,,,NODE-NEURAL-DECODABILITY,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-04_Part01.md:44 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=yes
2026-04-13,"New Scientist: *The simple questions cracking the hard problem of consciousness*（https://www.newscientist.com/article/2519288-the-simple-questions-cracking-the-hard-problem-of-consciousness/；主锚点：Fleming & Shea 2024 *Trends in Cognitive Sciences* `Quality space computations for consciousness`, doi:`10.1016/j.tics.2024.06.007`；辅锚点：Hirao et al. 2025 *Scientific Data* `A neuroimaging dataset during sequential color qualia similarity judgments with and without reports`, doi:`10.1038/s41597-025-04511-0`；对照评论：Ellia & Tsuchiya 2025 *Neuroscience of Consciousness*, doi:`10.1093/nc/niaf014`）",legacy:2026-04_Part01:028,neuroscience,A,,,,none,Philosophy/SRT_Philosophy_Foundations.md,claimed_in_log:Philosophy/SRT_Philosophy_Foundations.md,,,NODE-CONSCIOUSNESS,,legacy_provenance_only,No mass rewrite; inspect only when the current owner is substantively edited.,log=2026-04_Part01.md:45 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=no_or_unverified
2026-04-14,"eLife: `The dominance of large-scale phase dynamics in human cortex, from delta to gamma`（https://elifesciences.org/articles/100674；doi:`10.7554/eLife.100674.4`）",legacy:2026-04_Part01:029,neuroscience,A,,,,none,Neuroscience/SRT_Neural_Mechanisms.md,claimed_in_log:Neuroscience/SRT_Neural_Mechanisms.md,,,NODE-NEURAL-DECODABILITY,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-04_Part01.md:46 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=yes
2026-04-14,"Frontiers in Systems Neuroscience: *The Body Does Not Keep the Score: Trauma, Predictive Coding, and the Restoration of Metastability*（https://www.frontiersin.org/journals/systems-neuroscience/articles/10.3389/fnsys.2026.1812957/abstract；doi:`10.3389/fnsys.2026.1812957`）",legacy:2026-04_Part01:030,neuroscience,C,,,,none,,,,,NODE-NEURAL-DECODABILITY,,rejected,No action; original C verdict remains authoritative.,log=2026-04_Part01.md:47 | official_declared_scope=yes | original_status=不融入
2026-04-14,Nature Reviews Neuroscience: *Categorization is ‘baked’ into the brain*（https://www.nature.com/articles/s41583-026-01036-2；doi:`10.1038/s41583-026-01036-2`；published `2026-04-13`）,legacy:2026-04_Part01:031,neuroscience,C,,,,none,,,,,NODE-NEURAL-DECODABILITY,,rejected,No action; original C verdict remains authoritative.,log=2026-04_Part01.md:48 | official_declared_scope=yes | original_status=不融入
2026-04-14,Frontiers in Psychology: *Bridging interoception and time perspective: toward an embodied model of consciousness*（https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2026.1725236/full；doi:`10.3389/fpsyg.2026.1725236`；用户再次提交）,legacy:2026-04_Part01:032,neuroscience,C,,,,none,,,,,NODE-CONSCIOUSNESS;NODE-NEURAL-DECODABILITY,,superseded_or_duplicate,No action; retain provenance only.,log=2026-04_Part01.md:49 | official_declared_scope=yes | original_status=不融入
2026-04-14,"*Neurocomputing*: `Pure awareness, entropy, and the foundation of perception`（https://www.sciencedirect.com/science/article/pii/S0925231226008404；doi:`10.1016/j.neucom.2026.133443`）",legacy:2026-04_Part01:033,philosophy,C,,,,none,,,,,,,rejected,No action; original C verdict remains authoritative.,log=2026-04_Part01.md:50 | official_declared_scope=yes | original_status=不融入
2026-04-14,arXiv: *All elementary functions from a single operator*（https://arxiv.org/html/2603.21852v2；arXiv:`2603.21852v2`）,legacy:2026-04_Part02:001,AI,B,,,,none,,,,,,,unclear,Do not revive; repair trigger/provenance metadata only when this item is next touched.,log=2026-04_Part02.md:18 | official_declared_scope=yes | original_status=观察中 | named_revival_trigger=no
2026-04-20,Neuroscience News / Cedars-Sinai: *How the Brain Replays Sight to Create Mental Images*（https://neurosciencenews.com/imagination-neural-code-visual-perception-30490/；对应 *Science* DOI:`10.1126/science.adt8343`）,legacy:2026-04_Part02:002,neuroscience,A,,,,none,Neuroscience/SRT_Neural_Mechanisms.md,claimed_in_log:Neuroscience/SRT_Neural_Mechanisms.md,,,NODE-NEURAL-DECODABILITY,,legacy_provenance_only,No mass rewrite; inspect only when the current owner is substantively edited.,log=2026-04_Part02.md:19 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=no_or_unverified
2026-04-20,ML Chen Substack: *The Unbearable Lightness of a Premature Requiem for Philosophy*（https://mlchen.substack.com/p/the-unbearable-lightness-of-a-premature）,legacy:2026-04_Part02:003,philosophy,C,,,,none,,,,,,,rejected,No action; original C verdict remains authoritative.,log=2026-04_Part02.md:20 | official_declared_scope=yes | original_status=不融入
2026-04-20,"Journal of Consciousness Studies: Crowther & Hassel Mørch, *The Emergence of Space-time and the Emergence of Consciousness: Could They Be One and the Same?*（https://www.ingentaconnect.com/contentone/imp/jcs/2026/00000033/f0020001/art00008；doi:`10.53765/20512201.33.1.127`）",legacy:2026-04_Part02:004,neuroscience,A,,,,none,Core/SRT_Core_21c_Bridge_Hypotheses.md,claimed_in_log:Core/SRT_Core_21c_Bridge_Hypotheses.md,,,NODE-CONSCIOUSNESS,,legacy_provenance_only,No mass rewrite; inspect only when the current owner is substantively edited.,log=2026-04_Part02.md:21 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=no_or_unverified
2026-04-20,Science and Culture: *The Story of Everything: Why This Documentary Matters*（https://scienceandculture.com/2026/04/the-story-of-everything-why-this-documentary-matters/）,legacy:2026-04_Part02:005,cross_domain_or_writing,C,,,,none,,,,,,,superseded_or_duplicate,No action; retain provenance only.,log=2026-04_Part02.md:22 | official_declared_scope=yes | original_status=不融入
2026-04-21,The Epoch Times / Makai Allbert: *The Mystery of Intuition: Where Gut Feelings Really Come From*（https://www.theepochtimes.com/health/the-mystery-of-intuition-where-gut-feelings-really-come-from-5944925；可访问转载：https://udumbara.net/the-mystery-of-intuition-where-gut-feelings-really-come-from）,legacy:2026-04_Part02:006,core,A,,,,none,Spirituality/SRT_Spirituality_Selection_Pathology_and_Return.md,claimed_in_log:Spirituality/SRT_Spirituality_Selection_Pathology_and_Return.md,,,,,legacy_provenance_only,No mass rewrite; inspect only when the current owner is substantively edited.,log=2026-04_Part02.md:23 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=no_or_unverified
2026-04-22,Dialectical Systems / Sébastien Ibanez: *The Dialectics of Multi-Level Selection in Evolutionary Biology*（https://www.dialecticalsystems.eu/contributions/the-dialectics-of-multi-level-selection-in-evolutionary-biology/）,legacy:2026-04_Part02:007,neuroscience,A,,,,none,Neuroscience/SRT_Neuro_07_Evo_Devo.md;Core/SRT_Core_21c_Bridge_Hypotheses.md,claimed_in_log:Neuroscience/SRT_Neuro_07_Evo_Devo.md;claimed_in_log:Core/SRT_Core_21c_Bridge_Hypotheses.md,,,NODE-NEURAL-DECODABILITY,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-04_Part02.md:24 | official_declared_scope=yes | original_status=已融入 | historical_target_exists=yes | exact_landing_label_survives=yes
